site,basin_areasqkm,springprev_point,springprev_basinmean,springprev_iew01km,springprev_iew05km,springprev_basinmean_log,springprev_iew01km_log,springprev_iew05km_log,springprev_point_norm,springprev_basinmean_norm,springprev_iew01km_norm,springprev_iew05km_norm,springprev_basinmean_log_norm,springprev_iew01km_log_norm,springprev_iew05km_log_norm
6546,112.70723941011492,0.01396160013973713,0.0716524738669985,0.09079513574528147,0.07794667195776554,-2.635927598200046,-2.39914956589708,-2.5517303789662433,0.0131786770496803,0.17810270352470395,0.20472135551294154,0.19429771146155944,0.6581244413289054,0.6908661612457283,0.6749395919497848
6547,113.05516491198983,0.03926090151071548,0.07135028322398392,0.08507678209415609,0.07708458539948022,-2.640153965564943,-2.4642011114838978,-2.5628519483693446,0.0409791475409824,0.17732156966800416,0.19142211809839801,0.19206998444733378,0.6572711551626095,0.6779881246858138,0.6726933683960095
6548,113.79662957988074,0.04447700083255768,0.07104008928292307,0.07843740439502953,0.07612587175345344,-2.6445109235011084,-2.5454543685249265,-2.5753671014123456,0.046710926974343384,0.17651974805271983,0.17598084501656747,0.18959256235133376,0.6563915032977617,0.6619026895843528,0.6701656827317493
6549,116.14500540462936,0.02108299918472767,0.07040281666332042,0.06790799503756977,0.07437339187716466,-2.653522007196331,-2.689601504109535,-2.598657037169733,0.021004120175716724,0.17487245939363524,0.1514924829069217,0.1850639605250154,0.6545722026083965,0.6333663640394344,0.6654618140268908
6550,116.87441965416016,0.04212930053472519,0.0700860686280862,0.06555120647377537,0.07366394874214117,-2.658031240382786,-2.7249236635447747,-2.6082417617161884,0.04413112558397047,0.17405369607291704,0.14601127405590664,0.18323068099901024,0.6536618069976027,0.6263737544637701,0.6635259870538833
6551,117.02250231197608,0.03035629913210869,0.06996677579568722,0.06639534067638966,0.07339233823403711,-2.65973478109614,-2.7121283954981164,-2.6119357325424923,0.031194207947859418,0.17374533553164126,0.14797448617170408,0.18252880940568153,0.6533178691429571,0.6289067908153639,0.6627799157058334
6552,117.57633630474342,0.02709989994764328,0.06969692854282394,0.06134859313418751,0.07253346152909652,-2.6635990290040765,-2.791183039886239,-2.6237072852651977,0.027615870818776478,0.17304780623938332,0.1362372104049628,0.18030937700751157,0.6525376934037711,0.6132566076955399,0.660402415010394
6553,120.70111492310728,0.04150449857115745,0.07027560626082695,0.07036535929948042,0.07376558567058113,-2.655330535249494,-2.6540541923222354,-2.606862974962961,0.04344455371795847,0.1745436326923159,0.1572076017552868,0.18349332206324276,0.6542070682421937,0.6404035462719851,0.6638044606369254
6554,120.8387646683923,0.01600329950451851,0.06998510728171546,0.06485749008522308,0.07284311367709506,-2.6594728126862837,-2.735562876273514,-2.619447278233835,0.015422225284882811,0.1737927206665264,0.1443978902897765,0.18110955240577015,0.6533707594860905,0.6242675451607712,0.6612628087000136
6555,121.18935905487012,0.01147220004349947,0.06974685622904161,0.05956570438066277,0.07201569472480394,-2.662882931281501,-2.820675300388783,-2.6308712014318254,0.010443166969710711,0.17317686452425357,0.13209072659800575,0.17897141031970465,0.6526822705849846,0.6074181236816683,0.6589555187453521
6556,121.64363556442213,0.01802900061011314,0.0694581798638772,0.0523445758029084,0.07098060335436461,-2.6670304360999944,-2.9499069611139697,-2.6453486314566543,0.01764819362228848,0.1724306637808769,0.11529646915686265,0.1762966197363716,0.6518449064420424,0.5818345647284638,0.6560315119670607
6557,2.436368141365663,0.07275599986314774,0.02955321968376035,0.02996304712492932,0.02963791587931762,-3.5215625839161784,-3.507790419065304,-3.518700795489397,0.07778567748011507,0.06928016535382236,0.06324350395939214,0.06946254275918537,0.4793183848616267,0.4713922454436682,0.47964056114998826
6558,2.7150643941523,0.04709719866514206,0.03021477776484848,0.03059381686171703,0.0302948288889502,-3.4994241443223073,-3.4869573537839305,-3.4967782447625417,0.049590165869441725,0.07099022960384732,0.06471049201141615,0.07116007863129724,0.48378804464693687,0.4755164975875401,0.4840682590779235
6559,2.80928410816683,0.03361589834094047,0.02882866049811564,0.02888342462924616,0.02884141370163969,-3.546385230495314,-3.544487390642635,-3.5459429489859207,0.03477606146586015,0.0674072492851981,0.06073261415366167,0.06740429303814582,0.47430679473987103,0.4641274689137963,0.4741384629638821
6560,2.831039561444246,0.3711569905281067,0.1277018374798881,0.1350310497529117,0.12918072066297545,-2.058057127011236,-2.0022505288195154,-2.046542919642981,0.4056875358718554,0.3229849378908841,0.30760130287699206,0.3266921598517117,0.7747941097235074,0.7694389340210991,0.7769723113506501
6561,2.946933853446686,0.01623190008103847,0.1431310139459099,0.1495671361815564,0.14450883410342807,-1.943994886720348,-1.900009915505264,-1.9344146376344968,0.015673426038952967,0.36286788065302544,0.3414080375225179,0.3663017002861775,0.7978228063165459,0.7896791657372201,0.7996188622971019
6562,2.185169487521719,0.10497400164604188,0.06276609226288746,0.06328799756784796,0.06286906480664005,-2.7683402834434467,-2.760059579692951,-2.766701051731362,0.11318885303505453,0.15513225855897295,0.14074770443517945,0.15533550698495546,0.6313908654692404,0.6194180148477387,0.6315219616645024
6563,2.320473849364232,0.13737699389457703,0.06572980851710594,0.06695710950247032,0.0659675742293858,-2.722202749884394,-2.703703021258493,-2.718591957237642,0.1487953077994003,0.1627931810969015,0.1492809980536101,0.16334239803150277,0.6407058434950352,0.6305747339289371,0.6412385562642239
6564,4.923283339606926,0.1509920060634613,0.06266565582352013,0.06270487586624522,0.06267478261314653,-2.7699417354261375,-2.769316069354918,-2.7697961034217125,0.16375634322443305,0.15487263998689024,0.1393915319379326,0.15483346030916761,0.6310675389089023,0.6175855385982053,0.6308968540241113
6565,6.745727146993563,0.12729400396347046,0.06217113263297112,0.06181713281095803,0.06210725460633769,-2.7778644925465734,-2.783574722988837,-2.7788924755076927,0.13771548152540766,0.15359434492385485,0.13732689823815203,0.153366905170421,0.6294679668731299,0.614762800704181,0.6290596596055128
6566,7.067853431044862,0.13308100402355194,0.06180792428488992,0.06120372945975056,0.0616906088868762,-2.783723698063979,-2.793547152435742,-2.785623565702698,0.1440746027534749,0.15265548614619065,0.13590029937835973,0.1522902465499085,0.6282850174080618,0.6127885922537912,0.6277001812090203
6567,7.18326247130017,0.14067399501800537,0.06124331981892189,0.06010194159534866,0.06102299930550979,-2.7929004996860978,-2.8117131318837925,-2.7965044480744714,0.15241826090382096,0.15119603770128878,0.13333785933300504,0.15056506955338514,0.626432258951702,0.6091923341577183,0.6255025692188886
6568,15.199621315193246,0.1488340049982071,0.06377018810041105,0.0601858823807575,0.06288877363381433,-2.7524694689900104,-2.810317466117138,-2.766387610794717,0.1613849953340277,0.15772775008788556,0.13353308133255656,0.15538643677418937,0.6345951175495127,0.60946862943412194,0.6315852673355898
6569,15.59227085299499,0.09058039635419846,0.0629240400180943,0.05721120685580784,0.06171490006733605,-2.765826994047027,-2.861005475734411,-2.785229885048091,0.0973722503031559,0.1555405383718454,0.12661484604122378,0.15235301764684508,0.6318982882483568,0.5994340939728644,0.6277796928972535
6570,15.84840289958937,0.13297000527381897,0.06233076861483094,0.05545801512291547,0.06090012788585298,-2.775300096858764,-2.892129028780154,-2.798520004336586,0.1439526303155299,0.15400698864086168,0.12253742891883891,0.15024755621529276,0.6299857078020162,0.5932726684389762,0.6250954872877487
6571,16.085286626928166,0.10068400204181673,0.06166241617935224,0.05356301730266805,0.05998072675002924,-2.7860806717687994,-2.926896424744651,-2.813731989195345,0.10847473047269118,0.15227936163576283,0.11813021183345401,0.1478717219936595,0.6278091541233528,0.5863898835291808,0.6220231224576653
6572,16.15904489232047,0.15952999889850616,0.06211863311306816,0.05741162834005747,0.06079155331186585,-2.7787092849188197,-2.85750841185249,-2.8003044254527776,0.17313842909253915,0.15345863869533768,0.12708096847166953,0.14996698750765597,0.6292974067721275,0.6001263959945532,0.6247350877258014
6573,2.427552734648634,0.29754799604415894,0.21212176315583636,0.224176099602233,0.2148270748780768,-1.5505948146798838,-1.49532337704963,-1.5379218773722518,0.3248013228876162,0.5412023567617295,0.5149269169624587,0.5480118117140655,0.8772486607938499,0.8697936040726093,0.8796985115554289
6574,2.464593617926051,0.19682900607585907,0.20139026225318815,0.20268697837009855,0.2020623975626165,-1.6025106501486723,-1.59609246848511,-1.5991787304555174,0.21412493433961133,0.5134624552060801,0.4649494334887285,0.5150264737451221,0.86676706740820475,0.849844684613293,0.8673264639388917
6575,2.570216747972418,0.38133201003074646,0.1827426471215376,0.17629344525876636,0.18155029486164231,-1.699676415790753,-1.7356053697433016,-1.7062225569884797,0.41686849005251314,0.4652601568796667,0.40356570585111695,0.4620209317071867,0.8471496994650948,0.8222257829134877,0.8457068205477761
6576,2.596824718711306,0.27422499656677246,0.18043930907269332,0.1735592822561839,0.17906273888206273,-1.7123607955742268,-1.751236053482387,-1.7200190380031115,0.2991725377590464,0.45930624872609666,0.3972068331545587,0.4555928119298291,0.8445887754225759,0.8191314288157859,0.8429203450521828
6577,2.637100613631655,0.23734800517559052,0.1741861917052972,0.16443860834795687,0.17211828755061362,-1.7476304846096709,-1.8052179799659107,-1.7595733202210406,0.2586497701163559,0.44314253949650656,0.3759947824339335,0.43764758162625617,0.8374679704510386,0.8084448076669979,0.8349315660273613
6578,2.708998747329165,0.19162499904632568,0.1659334054139677,0.1531597430435348,0.16303998429337122,-1.7961687433217046,-1.8762738300740145,-1.813759805843772,0.20840644268090366,0.421809877704082,0.3497634024596211,0.41418824194032366,0.8276682959033248,0.7943781190551691,0.8239875206421701
6579,44.40441677279755,0.21228300034999847,0.07202573166121189,0.1512760156296544,0.10940747790701708,-2.630731839629099,-1.888649192699202,-2.212676037518415,0.23110675946952597,0.17906753915769572,0.3453823970811676,0.27559591363032965,0.659173443587636,0.7919282099731987,0.7434184028231459
6580,2.229408271697433,0.06110249832272529,0.02296952495054549,0.02339989357205705,0.02305661052078485,-3.773586943794709,-3.7550238048315143,-3.769802760166429,0.06498007384133246,0.05226194530906056,0.04797950620532261,0.05245572181392801,0.4284357044680427,0.422448280284847,0.42892549324783097
6581,2.606772379501253,0.04802070185542106,0.02367324095423768,0.02407344646118459,0.02375581780535928,-3.743409942385765,-3.726645852510485,-3.73992781827369,0.05060496951217891,0.05408098374950268,0.04954599550106527,0.05426255077027779,0.4345283167800751,0.4280661684409092,0.43495933574927054
6582,2.915311614666084,0.02858179993927478,0.0079092717138119,0.00800429819394189,0.00792788922820521,-4.839719573020195,-4.827776607339694,-4.83736845427643,0.029244276140500947,0.013332633744911485,0.012173802227656377,0.013361432742532509,0.2131879170867045,0.21007900164851429,0.21330923259276355
6583,3.048998470688922,0.02540959976613521,0.00870963063539394,0.00893248509841036,0.00875356790175277,-4.743325895975142,-4.718060636312113,-4.738293901523895,0.025758462203874455,0.015401484867907033,0.014332496628302103,0.01549507775584815,0.2326494035216261,0.23179910488901323,0.23331932162844
6584,2.354198845709359,0.090788796544075,0.04707500548389085,0.0479026520941283,0.04723853650059177,-3.0560130879462917,-3.0385844087884126,-3.0525452682219503,0.09760125359633343,0.11457230273367867,0.10496583877188632,0.11494449309041056,0.5733109109104859,0.5642793874780283,0.5737900005967954
6585,2.603375617279289,0.0130826998502016,0.03833630464417176,0.03712475254856037,0.03810838672562334,-3.261357929834277,-3.2934713472401302,-3.267320897041113,0.01221288589182413,0.09198359839333257,0.07989956032329834,0.09135117626839843,0.5318526329674597,0.5138202741331328,0.5304117633404594
6586,8.12707711726968,0.03087219968438148,0.02414911066220351,0.02279406465310556,0.02389600575524313,-3.7235077251432687,-3.781255099143668,-3.7340439572228967,0.03176111206389002,0.05531106134741167,0.046570523285186766,0.054624811937702,0.4385464924816688,0.4172553588235889,0.4361476992616853
6587,8.25380869826667,0.03287500143051147,0.02360976311442456,0.02212528631797395,0.02331347236208446,-3.7460949612080454,-3.8110341472465006,-3.7587238725461902,0.03396191713857426,0.0539168996159453,0.04501513822171347,0.05311948122101705,0.43398622253707936,0.41136010042921434,0.43116309636122535
6588,11.86941945769684,0.06209630146622658,0.02142491728603998,0.01956205719395983,0.02101543897850122,-3.8432006751339847,-3.934163446390483,-3.862497921925656,0.06607212751348501,0.04826928249850152,0.0390538083096631,0.04718110879309842,0.4143809787881584,0.38698460555558956,0.41020384991514275
6589,11.965175802241252,0.1012059971690178,0.02104974035105218,0.01908311638596585,0.02059465025667785,-3.8608670537967016,-3.958951293701522,-3.8827239331912935,0.10904833169264438,0.04729948607049734,0.03793993045221864,0.046093744196262706,0.4108142096883765,0.3820774384616562,0.4061188020898661
6590,12.10703106265442,0.04746149852871895,0.02088796396896884,0.01904871666321852,0.02043704884651564,-3.868582172549989,-3.960755546438852,-3.890405905356542,0.04999048157218965,0.046881309624002936,0.03785992664207983,0.04568648472153347,0.40925655898385227,0.38172025659141684,0.40456727404633147
6591,12.518362792679651,0.02812300063669681,0.02034749130595551,0.0181101950050202,0.01982830748667529,-3.894797652041434,-4.0112802393358304,-3.920644691244069,0.028740118484693884,0.045484239577462685,0.035677196592039266,0.0441134297203163,0.4039637616329507,0.37171805239417194,0.398459945967329
6592,13.270664749559804,0.03050329908728599,0.01998019884501148,0.01746798381004741,0.01939564797505607,-3.9130135536084754,-4.047385570194184,-3.9427065692615346,0.0313557407845257,0.04453482375938216,0.034183599016006185,0.04299538968972714,0.4002860461217855,0.36457040099546484,0.3940041081042363
6593,13.4509357731971,0.0292856004089117,0.01962014513105564,0.01682298411345858,0.01896132088383092,-3.9311984277746417,-4.085009225580186,-3.965354117713165,0.030017656555279933,0.04360411940865931,0.03268351619137094,0.04187304044900032,0.39661459491508244,0.3571221719763415,0.38942998237400106
6594,14.087909565111564,0.02608020044863224,0.01915109690806313,0.01590643046538843,0.01838176183988569,-3.955395285201487,-4.1410318197310065,-3.996396310289128,0.02649536059532932,0.04239167469578103,0.030551877381929354,0.04037539577964882,0.39172934904610096,0.3460315666856086,0.38316039023302884
6595,14.242300495631143,0.03998089954257011,0.01874728481983171,0.01523041596255769,0.01788118014250376,-3.976706346660616,-4.184460800395658,-4.024006507919168,0.04177032686031853,0.04134785914042318,0.02897966308436641,0.039081837308788656,0.387426733498955,0.3374340768686636,0.3775839581672723
6596,14.26785708758776,0.04180739820003509,0.0188727017165445,0.01616937181145355,0.01809368678189206,-3.9700387546226894,-4.12463645516115,-4.012192198134582,0.04377739896419514,0.04167204980115074,0.031163402936444765,0.039630977968410155,0.3887728928734859,0.3492773020857298,0.3799700945071971
6597,111.91280142663736,0.0424279011785984,0.01936386979778925,0.02065257821142558,0.0201467096299133,-3.944346330858856,-3.879915114515025,-3.904714297724158,0.044459246833919434,0.04294167222811661,0.04159004492629354,0.04493621607403173,0.39396008742698746,0.39772396608737204,0.40167740780642497
6598,112.26412369074409,0.03289080038666725,0.01935051676640935,0.0203125783375646,0.02011993444431201,-3.945036153588567,-3.896514962281053,-3.906044191990896,0.0339792780296108,0.042907155921468716,0.0407993035137714,0.04486702603307629,0.39382081505862976,0.3944377498339147,0.4014088090396767
6599,2.25383260957913,0.17559699714183807,0.06527149529947641,0.06592539711141002,0.06540346081020819,-2.729199857152409,-2.719231523076287,-2.727180104331789,0.19079386170697257,0.16160848534427302,0.14688153330040496,0.161884666564852,0.6392931563525319,0.6275006084438884,0.6395040080555168
6600,2.370616529782816,0.12339899688959122,0.06305196633932332,0.06308033271832118,0.06305986105336334,-2.763796030073796,-2.7633462423558517,-2.7636708282713394,0.13343540170687926,0.15587121565449777,0.14026473603115838,0.1558285455887399,0.6323083315108041,0.6187673652505442,0.6321339759461565
6601,2.453513703058406,0.1555200070142746,0.06194690975370716,0.06178291643750975,0.06190789281596501,-2.781477555061475,-2.7841283857831542,-2.7821075982769714,0.16873199670085964,0.15301475026568626,0.13724732084547647,0.15285173225448903,0.6287385044303867,0.6146531939355367,0.6284103012073519
6602,2.459660225173197,0.0359359011054039,0.01787839208957704,0.01806271668959747,0.01791500852125238,-4.024162441156527,-4.0139053165255305,-4.022116452576302,0.037325427056927096,0.03910185468882444,0.035566775756363044,0.03916925358092686,0.3778455434499971,0.37119837465682387,0.3779656926757042
6603,6.0307086992660794,0.05904030054807663,0.01911597488870925,0.01986014476256864,0.01925753899471299,-3.957230911893932,-3.919040331239176,-3.9498526588287537,0.06271400065849296,0.04230088764109495,0.03974707381703031,0.04263850080953233,0.3913587435762225,0.389978478000302,0.39256081227776773
6604,6.225052023537766,0.088189996778965,0.02241371862023627,0.02490194365331192,0.02287426796435274,-3.798082069181601,-3.69280942019193,-3.777742669890962,0.0947455282494817,0.050825239201811416,0.05147284045113506,0.05198452848084238,0.42349023952623033,0.4347646535964059,0.42732186955123974
6605,7.095351029985089,0.07538700103759766,0.02460172333499933,0.02814379733991801,0.02528007522490047,-3.70493878422924,-3.570428291840106,-3.677738734039377,0.08067678776969725,0.05648102173786339,0.05901245490518383,0.05820140052673343,0.4422954851831333,0.45899203560464746,0.4475196661065927
6606,7.676035619362016,0.10251999646425249,0.02555607488126081,0.02915402598686463,0.02628809946658209,-3.6668802261609983,-3.53516226296539,-3.638638933968649,0.11049223712296066,0.05894792904029322,0.06136195468053824,0.060806246655705644,0.44997935132750266,0.4659735332012798,0.45541665336473
6607,7.999455908067603,0.08306170254945755,0.02597927826081226,0.02917107897441819,0.02668989922282309,-3.650456048694767,-3.534577506605301,-3.6234700914131066,0.0891102345981842,0.06004186922566639,0.061401614999563356,0.061844541665278356,0.45329532512124443,0.46608929545897776,0.4584803047431289
6608,8.815244968386073,0.07886060327291489,0.02619028141793323,0.02891484771430772,0.02686328650221918,-3.6423668752765184,-3.5434000540533765,-3.6169947386252166,0.08449380133166991,0.06058729216879101,0.060805695165090344,0.06229259357204051,0.45492849592222334,0.46434272529584053,0.4597881318513343
6609,9.122894575348276,0.08108930289745331,0.02653774551710813,0.02923440781140301,0.02723061058254419,-3.629187200291061,-3.5324089137114316,-3.603413549391632,0.08694283726501119,0.061485453571624764,0.06154889956600186,0.06324179962200284,0.45758941802633885,0.4665186045294832,0.46253112486239734
6610,9.416391006385227,0.0875547006726265,0.02679543957444675,0.0293025403437902,0.02748375230900972,-3.6195235710776386,-3.530081065564194,-3.5941602740424736,0.09404742475648316,0.062151568017954004,0.06170735613919631,0.06389594584091227,0.45954046496856965,0.4669794408289996,0.4644000090356196
6611,9.54077720394363,0.06550779938697815,0.0267484023304315,0.028588903026722758,0.0273496341081141,-3.6212805333889655,-3.5547366425088027,-3.5990521283347463,0.06982089693151282,0.062029981249218775,0.06004764205248712,0.06354936957619381,0.4591857415132897,0.46209845885640843,0.46341200114440634
6612,10.33586218976297,0.03580009937286377,0.02643752311225772,0.02710648788043877,0.026864983729733342,-3.632970947953508,-3.607982174567087,-3.616931560432157,0.03717619953468095,0.06122638825825982,0.05659997298895061,0.06229697939565213,0.45682549495520774,0.4515576192450952,0.45980089195201723
6613,11.297307649169346,0.07811149954795837,0.02587615514741649,0.02504387993135456,0.0260389050122777,-3.654433385014675,-3.687125795418402,-3.648163512745654,0.0836706388381606,0.0597753058586536,0.05180294320003626,0.06016230062463276,0.45249231729739275,0.43588982175292035,0.45349297403375954
6614,11.723763058614155,0.04644899815320968,0.025556917648749,0.02406420213650027,0.02557266247761171,-3.666847249516644,-3.727029931295687,-3.666231370046424,0.048877882200411456,0.05895010751349737,0.04952449587438693,0.05895747834817555,0.44998600917619613,0.4279901336504503,0.44984380859997414
6615,12.359442845867536,0.06563589721918106,0.02517479731184748,0.02293397654128455,0.02501809929513413,-3.681911891577847,-3.775135776245917,-3.688155744249741,0.0699616589214167,0.057962363056853476,0.04689591788851692,0.05752442574942319,0.4469445199820032,0.41846678067818555,0.44541574238446824
6616,12.450265797660254,0.06492540240287781,0.02489560888944212,0.02230436566644582,0.02461475937950009,-3.693063840884535,-3.802972849880693,-3.704409041180301,0.06918092233564205,0.0572406877363873,0.04543162501435884,0.05648215079763572,0.44469298734201895,0.41295596846372035,0.4421330637382558
6617,12.583063025482558,0.08757170289754868,0.02525512949396803,0.02449856391637191,0.02518545621682315,-3.6787259956166234,-3.70914077880771,-3.681488585323887,0.09406610787525015,0.0581700140503156,0.050534695800230935,0.057956894544906816,0.44758773925668077,0.431531589240596,0.44676230858148724
6618,12.691759416587256,0.08426500111818314,0.02596344837300509,0.02818433059325827,0.02631491590509828,-3.651065561876809,-3.56898910819159,-3.637619355883637,0.09043249507729986,0.06000095048248299,0.059106723534276026,0.060875543298755795,0.453172266919837,0.4592769459703402,0.4556225775671926
6619,13.258776081780814,0.08567299693822861,0.02695760656452452,0.03274066596390729,0.02789404379089095,-3.6134897741592145,-3.4191373662592395,-3.579342097143269,0.09197968982679414,0.06257075414868649,0.06970344236830933,0.06495618440873249,0.46075866371851565,0.4889425933237327,0.4673928364656874
6620,14.287671533881342,0.08730240166187286,0.02794391814375997,0.03651351762955796,0.02945225227531116,-3.577555700777632,-3.3100727409395634,-3.5249848938695716,0.0937701826658582,0.0651202750739875,0.0784780046099205,0.06898276747185651,0.4680136051535257,0.510533751836418,0.47837136169762917
6621,14.34606349398247,0.09280460327863692,0.02893077248309739,0.04050532085782,0.03103794082460662,-3.5428494585497714,-3.2063219342937037,-3.4725449252811216,0.09981634937382562,0.06767119898214559,0.08776178488719494,0.07308036206194021,0.47502065253495224,0.5310729514673141,0.4889626630089148
6622,14.37776660805527,0.08976010233163834,0.02983310893602999,0.04439903391686673,0.03251824765543783,-3.5121364640950437,-3.114537568409808,-3.425953880888521,0.09647085941358241,0.07000365225233517,0.09681743578877566,0.07690563863619118,0.48122147963564615,0.5492431949076314,0.49837265700494854
6623,14.446106228949702,0.10351700335741044,0.03054063735575228,0.0453161682688693,0.03353991354637216,-3.488697109869394,-3.09409139474473,-3.3950191002179406,0.1115878112776153,0.0718325454229146,0.09895042514768236,0.07954573629561214,0.4859537887277932,0.5532908554142957,0.5046205551616384
6624,14.49964567159096,0.09437230229377748,0.03123549931924647,0.04687466288186463,0.03456315332915976,-3.466200032275263,-3.0602779865709784,-3.364967097045408,0.10153903608246548,0.07362869701782689,0.10257503305618988,0.08218990106565592,0.49049585604844254,0.5599847825569757,0.5106901587326463
6625,14.583917724811707,0.16520799696445465,0.03178308551828322,0.0468603775038526,0.03524144021911678,-3.448821032646804,-3.060582789941497,-3.3455326098753524,0.17937777204384875,0.0750441548733784,0.10254180939684153,0.0839426694084982,0.4940046045046684,0.5599244416547925,0.5146153424234259
6626,14.622495238622344,0.11416999995708466,0.03220557933419334,0.04670231292246544,0.0356721836363171,-3.4356155701932627,-3.063961588286065,-3.333384063758205,0.12329399688608104,0.07613626090472815,0.10217419687705892,0.08505575803918701,0.4966707329923942,0.5592555522653488,0.5170689844808908
6627,14.6441698166124,0.10116299986839294,0.03263275226373036,0.04747128346608781,0.03610097681062942,-3.4224388242867025,-3.047630309369462,-3.3214353555431866,0.1090010835425987,0.07724046199645718,0.10396260005188038,0.08616380702655445,0.49933106372754266,0.5624886008433798,0.5194822652740025
6628,2.379270185920138,0.02835059911012649,0.01636374312063913,0.01651174640679904,0.01639368510146432,-4.11268717687252,-4.1036832479162895,-4.110859073093376,0.02899021806458606,0.035186632235706526,0.03195966726460709,0.035237985604336546,0.3599727638641889,0.3534253383316428,0.36004234416217323
6629,3.169987906023783,0.01580340042710304,0.00602616871632469,0.00617287762931112,0.00605556044467078,-5.111643840603454,-5.087590159303052,-5.106778347272656,0.015202563551088762,0.008464992932753247,0.007914447458629712,0.008523128084485083,0.15828752727769121,0.15864458313066476,0.1588965121093133
6630,5.3307330556622,0.08765950053930283,0.01723222823786198,0.01947020467377468,0.01767118425485563,-4.060973913654543,-3.93886994738956,-4.035819974248006,0.094162585470145,0.037431583046674946,0.03884018590230709,0.03853918470935535,0.3704134587466116,0.3860528753193802,0.3751979921801186
6631,2.494760101467643,0.05094420164823532,0.03998941691667549,0.04014034208274503,0.04002036531897163,-3.219140436958005,-3.215373413409476,-3.2183668214581274,0.05381749576061886,0.09625673521880432,0.08691294977185784,0.09629194042031261,0.5403761709225888,0.5292810604688344,0.5402990187845645
6632,3.464778341717603,0.05892109870910644,0.03526918458617384,0.03492750192427202,0.03519649483699504,-3.344745654191283,-3.3544807393463114,-3.346808779830812,0.06258301414790887,0.0840553869306448,0.0747893905971021,0.0838265255700924,0.5150169948202153,0.5017424491567379,0.514357594356703
6633,3.603722091655376,0.0851472020149231,0.03170919652499379,0.03051566632308855,0.03146271640134381,-3.451148528974476,-3.489515077304415,-3.458952040472245,0.09140191315085006,0.07485315890566721,0.06452873645191345,0.07417802913282329,0.4935346925810144,0.47501015363045473,0.49170801817551024
6634,3.946795076076765,0.06265830248594284,0.02993905584523527,0.02837054075668453,0.02960370255217971,-3.5085914353831713,-3.56240396947999,-3.5198558392524637,0.06668968973528716,0.0702775148609433,0.0595397945409843,0.06937413173783358,0.4819372063337289,0.4605805838211414,0.47940727694231894
6635,4.643535708038661,0.07362130284309387,0.02785711631311116,0.02564818869016335,0.02737774618694344,-3.5806668223368336,-3.663282326226712,-3.5980247785456516,0.07873652705525881,0.06489590065899267,0.05320839066715899,0.06362201429711224,0.46738548252268663,0.4406100334741926,0.46361949499806937
6636,5.380552234918729,0.06315069645643234,0.02623059423809883,0.02344369408510747,0.02561322362454727,-3.6408288304572345,-3.753153729202984,-3.6646465130276504,0.06723076333435467,0.06069149694619996,0.04808137353593476,0.05906229283795956,0.4552390208373877,0.4228184928923534,0.4501639021979103
6637,6.146198614813697,0.03902940079569816,0.02539755456466168,0.02254694241101477,0.02473267523365547,-3.673102386574396,-3.7921558137560902,-3.699630025634593,0.04072475993153098,0.05853816921108378,0.045995788393207344,0.056786858406382,0.44872312276362447,0.4150973808686975,0.44309828158598463
6638,6.721626310275447,0.02625110000371933,0.02471096227983792,0.02194183491717142,0.02401775246154822,-3.700508316808352,-3.8193601942150206,-3.728962036169135,0.02668315582210287,0.0567633939431453,0.044588483299308784,0.054939418892099134,0.4431899783102258,0.4097118208027593,0.4371740949398172
6639,7.644332505290127,0.03969629853963852,0.02444829760129284,0.02209829640934757,0.02379162314024277,-3.711194693244365,-3.812254758979557,-3.7384217291576607,0.04145758930018689,0.05608443091727547,0.04495236749704022,0.054355075715721776,0.4410324429155471,0.41111846001341856,0.4352635205926045
6640,7.821934644324876,0.08458620309829712,0.02558174861860607,0.02581081853769814,0.02531913925254295,-3.6658761263481705,-3.6569615517793608,-3.676194677049283,0.09078545210322589,0.05901429319130844,0.053586620676181,0.058302346294681257,0.45018207494471174,0.44186133601720945,0.4478315193220709
6641,8.026387379972554,0.06165400147438049,0.02647249688613091,0.02838426381689748,0.0265080984835799,-3.6316489382862303,-3.561920378334412,-3.6303049895231343,0.06558610034256378,0.06131679211258297,0.05957171041169827,0.061374748447734405,0.4570924032628402,0.4606763187402217,0.4570998602603459
6642,8.121415846896744,0.11850400269031525,0.02740414856255473,0.03092325869921789,0.02774676649240425,-3.5970608696565463,-3.4762466695090133,-3.5846359683752453,0.12805647286625238,0.06372502242655284,0.06547667848369654,0.06457560358042962,0.46407559188144754,0.4776368558731092,0.4663236332066039
6643,8.790173628174163,0.09884410351514816,0.02896492694116213,0.03508640607856087,0.02981012274553858,-3.5416695967511744,-3.349941514736019,-3.512907253704573,0.10645293374607029,0.06775948498360963,0.07515895572073322,0.06990754434774814,0.4752588617732796,0.5026410642466284,0.48081068287878176
6644,8.93922678948579,0.16329500079154968,0.03174820063718923,0.0437829953248773,0.03360008693749597,-3.449919228093836,-3.1285097715741395,-3.3932266245908504,0.17727565100599965,0.0749539807983719,0.09538470812077349,0.07970123099351197,0.4937828833664103,0.5464771646534744,0.5049825814932832
6645,9.238384490893342,0.1554269939661026,0.03366250722578082,0.04730902591915913,0.03606802818320573,-3.3913706061907236,-3.051054178873404,-3.322348451953917,0.1686297880879381,0.07990227990364966,0.10358523590643594,0.08607866412914122,0.5056036090185525,0.5618107888675015,0.5192978471770316
